hh_id,perid,household_serial_no,pnum,age,sex,miltary,pemploy,pstudent,ptype,educ,grade,occen5,occsoc5,indcen,weeks,hours,rac1p,hisp,version,timeFactorWork,timeFactorNonWork,SampleRate
828711,2282360,0,5,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,0.43,0.49,1.0
828711,2282361,0,6,15,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,0.47,0.53,1.0
828711,2282362,0,7,19,2,0,2,3,2,9,0,0,41-1011,0,1,0,1,2,0,0.33,0.39,1.0
828711,2282363,0,8,43,2,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,1.85,1.75,1.0
828712,2282364,0,1,9,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,1.72,1.64,1.0
828712,2282365,0,2,12,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.64,0.69,1.0
828712,2282366,0,3,15,2,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,1.61,1.56,1.0
828712,2282367,0,4,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,0.98,1.0,1.0
828712,2282368,0,5,18,1,0,2,3,2,9,0,0,31-1010,0,5,0,8,2,0,0.21,0.26,1.0
828712,2282369,0,6,62,1,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,0.36,0.42,1.0
828713,2282370,0,1,28,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.6,0.66,1.0
828713,2282371,0,2,39,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.31,0.36,1.0
828714,2282372,0,1,31,1,0,1,3,1,1,0,0,31-1010,0,1,35,1,1,0,2.43,2.23,1.0
828714,2282373,0,2,47,2,0,2,3,2,13,0,0,51-1011,0,1,0,1,1,0,0.87,0.91,1.0
828715,2282374,0,1,30,1,0,1,3,1,13,0,0,31-1010,0,1,35,1,1,0,0.51,0.56,1.0
828715,2282375,0,2,36,2,0,3,3,4,9,0,0,11-1021,0,5,0,1,1,0,0.7,0.75,1.0
828715,2282376,0,3,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.07,1.08,1.0
828715,2282377,0,4,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.85,0.89,1.0
828716,2282378,0,1,41,1,0,2,3,2,9,0,0,31-1010,0,1,0,1,1,0,0.81,0.85,1.0
828716,2282379,0,2,58,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.34,0.39,1.0
828717,2282380,0,1,34,2,0,1,3,1,1,0,0,31-1010,0,1,35,1,1,0,0.66,0.71,1.0
828717,2282381,0,2,34,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,0.61,0.66,1.0
828717,2282382,0,3,74,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.35,1.33,1.0
828717,2282383,0,4,94,2,0,3,3,5,1,0,0,00-0000,0,5,0,1,1,0,0.56,0.61,1.0
828717,2282384,0,5,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.39,0.45,1.0
828718,2282385,0,1,30,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.31,0.36,1.0
828718,2282386,0,2,34,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.54,0.59,1.0
828718,2282387,0,3,34,1,0,1,3,1,9,0,0,31-1010,0,1,35,8,2,0,0.93,0.96,1.0
828719,2282388,0,1,29,1,0,2,3,2,13,0,0,11-1021,0,5,35,1,1,0,1.45,1.41,1.0
828719,2282389,0,2,41,1,0,2,3,2,9,0,0,51-1011,0,5,35,1,1,0,1.08,1.09,1.0
828720,2282390,0,1,53,2,0,2,3,2,13,0,0,11-1021,0,5,0,1,1,0,0.57,0.62,1.0
828720,2282391,0,2,55,1,0,2,3,2,9,0,0,31-1010,0,1,0,1,1,0,0.36,0.41,1.0
828721,2282392,0,1,44,1,0,2,3,2,9,0,0,41-1011,0,1,0,1,2,0,1.5,1.46,1.0
828721,2282393,0,2,57,2,0,1,3,1,9,0,0,45-1010,0,1,35,6,1,0,0.93,0.96,1.0
828721,2282394,0,3,81,1,0,3,3,5,1,0,0,45-1010,0,5,0,1,1,0,1.68,1.61,1.0
828722,2282395,0,1,26,1,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.94,0.97,1.0
828722,2282396,0,2,28,1,0,1,3,1,9,0,0,31-1010,0,1,35,9,1,0,0.36,0.41,1.0
828723,2282397,0,1,8,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,2,0,1.3,1.28,1.0
828723,2282398,0,2,24,2,0,2,3,2,9,0,0,41-1011,0,5,35,9,2,0,0.75,0.8,1.0
828723,2282399,0,3,27,1,0,1,3,1,1,0,0,51-1011,0,1,35,1,2,0,0.5,0.55,1.0
828724,2282400,0,1,8,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.72,0.77,1.0
828724,2282401,0,2,9,1,0,4,1,7,1,2,0,00-0000,0,5,0,9,2,0,1.65,1.59,1.0
828724,2282402,0,3,13,2,0,4,1,7,1,5,0,00-0000,0,5,0,9,2,0,2.73,2.47,1.0
828724,2282403,0,4,14,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,0.37,0.43,1.0
828724,2282404,0,5,16,1,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.58,0.64,1.0
828724,2282405,0,6,31,2,0,3,3,4,9,0,0,31-1010,0,5,0,1,2,0,2.1,1.96,1.0
828724,2282406,0,7,33,1,0,1,3,1,13,0,0,55-1010,9770,1,35,8,2,0,0.29,0.35,1.0
828724,2282407,0,8,28,1,0,1,3,1,1,0,0,51-1011,0,1,35,6,1,0,0.96,0.99,1.0
828724,2282408,0,9,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.8,0.84,1.0
828725,2282409,0,1,57,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,2,0,0.84,0.88,1.0
828725,2282410,0,2,100,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,2,0,2.3,2.12,1.0
828726,2282411,0,1,5,2,0,4,1,8,1,2,0,00-0000,0,5,0,8,2,0,1.94,1.83,1.0
828726,2282412,0,2,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,0.26,0.32,1.0
828726,2282413,0,3,20,2,0,3,3,4,9,0,0,00-0000,0,5,0,8,2,0,1.36,1.34,1.0
828726,2282414,0,4,22,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,0.49,0.54,1.0
828726,2282415,0,5,61,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,1.15,1.15,1.0
828727,2282416,0,1,27,2,0,3,3,4,1,0,0,00-0000,0,5,0,9,1,0,0.43,0.49,1.0
828727,2282417,0,2,57,1,0,3,3,4,13,0,0,41-1011,0,5,0,9,1,0,0.22,0.27,1.0
828728,2282418,0,1,35,2,0,1,3,1,9,0,0,11-1021,0,1,35,6,1,0,1.58,1.53,1.0
828728,2282419,0,2,50,1,0,1,3,1,1,0,0,31-1010,0,1,35,6,1,0,0.43,0.49,1.0
828728,2282420,0,3,63,2,0,2,3,2,9,0,0,41-1011,0,1,0,6,1,0,1.62,1.56,1.0
828728,2282421,0,4,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,6,1,0,0.15,0.19,1.0
828728,2282422,0,5,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,6,1,0,0.34,0.39,1.0
828729,2282423,0,1,27,2,0,1,2,1,9,6,0,41-1011,0,1,35,1,1,0,0.82,0.86,1.0
828729,2282424,0,2,50,1,0,3,3,4,13,0,0,11-1021,0,5,0,1,1,0,1.49,1.45,1.0
828730,2282425,0,1,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,1,0,0.83,0.87,1.0
828730,2282426,0,2,20,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,1.38,1.35,1.0
828730,2282427,0,3,28,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.97,0.99,1.0
828730,2282428,0,4,32,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,0.83,0.86,1.0
828731,2282429,0,1,4,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.28,0.34,1.0
828731,2282430,0,2,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,2,0,4.02,3.46,1.0
828731,2282431,0,3,20,2,0,1,3,1,13,0,0,41-1011,0,1,35,1,2,0,0.87,0.91,1.0
828731,2282432,0,4,23,2,0,2,3,2,1,0,0,41-1011,0,1,0,8,2,0,0.24,0.29,1.0
828731,2282433,0,5,26,1,0,1,3,1,9,0,0,45-1010,0,1,35,8,2,0,0.94,0.97,1.0
828732,2282434,0,1,17,2,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,0.28,0.33,1.0
828732,2282435,0,2,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.66,0.71,1.0
828732,2282436,0,3,20,2,0,2,3,2,13,0,0,31-1010,0,1,0,8,2,0,1.77,1.69,1.0
828732,2282437,0,4,28,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.87,0.91,1.0
828732,2282438,0,5,46,2,0,1,3,1,9,0,0,31-1010,0,1,35,1,2,0,0.51,0.57,1.0
828733,2282439,0,1,8,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,1,0,0.33,0.38,1.0
828733,2282440,0,2,24,1,0,2,3,2,9,0,0,41-1011,0,1,0,9,1,0,1.16,1.17,1.0
828734,2282441,0,1,13,2,0,4,1,7,1,5,0,00-0000,0,5,0,9,1,0,0.55,0.6,1.0
828734,2282442,0,2,38,1,0,1,3,1,9,0,0,41-1011,0,1,35,9,1,0,0.7,0.75,1.0
828734,2282443,0,3,53,2,0,1,3,1,13,0,0,55-1010,9770,1,35,9,1,0,1.24,1.23,1.0
828734,2282444,0,4,60,1,0,1,3,1,9,0,0,41-1011,0,1,35,9,1,0,1.05,1.06,1.0
828735,2282445,0,1,29,1,0,1,3,1,9,0,0,45-1010,0,1,35,6,1,0,0.73,0.78,1.0
828735,2282446,0,2,31,2,0,1,3,1,9,0,0,11-1021,0,1,35,6,1,0,1.8,1.71,1.0
828735,2282447,0,3,56,1,0,3,3,4,9,0,0,00-0000,0,5,0,6,1,0,1.01,1.03,1.0
828735,2282448,0,4,63,2,0,3,3,4,1,0,0,00-0000,0,5,0,6,1,0,0.52,0.57,1.0
828736,2282449,0,1,26,2,0,1,2,1,9,6,0,11-1021,0,1,35,1,1,0,0.67,0.72,1.0
828736,2282450,0,2,73,1,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.26,1.25,1.0
828737,2282451,0,1,26,1,0,2,3,2,9,0,0,51-1011,0,5,35,1,1,0,0.59,0.64,1.0
828737,2282452,0,2,40,2,0,2,3,2,13,0,0,31-1010,0,1,0,1,1,0,1.7,1.63,1.0
828737,2282453,0,3,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.75,0.8,1.0
828738,2282454,0,1,37,2,0,1,2,1,9,6,0,41-1011,0,1,35,1,1,0,0.85,0.89,1.0
828739,2282455,0,1,40,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.74,0.78,1.0
828739,2282456,0,2,40,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,1,0,0.26,0.31,1.0
828739,2282457,0,3,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.69,1.62,1.0
828740,2282458,0,1,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,1.08,1.09,1.0
828740,2282459,0,2,25,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.44,0.5,1.0
828740,2282460,0,3,26,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,1.16,1.17,1.0
828741,2282461,0,1,33,1,0,1,3,1,1,0,0,31-1010,0,1,35,8,2,0,2.25,2.08,1.0
828741,2282462,0,2,42,2,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,1.6,1.55,1.0
828741,2282463,0,3,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.73,0.78,1.0
828742,2282464,0,1,36,1,0,1,2,1,13,6,0,11-1021,0,1,35,1,2,0,1.12,1.13,1.0
828742,2282465,0,2,70,1,0,3,3,5,13,0,0,00-0000,0,5,0,1,2,0,2.38,2.19,1.0
828742,2282466,0,3,72,1,0,3,3,5,13,0,0,51-1011,0,5,0,1,2,0,1.69,1.62,1.0
828742,2282467,0,4,87,2,0,3,3,5,1,0,0,00-0000,0,5,0,1,2,0,0.9,0.93,1.0
828742,2282468,0,5,87,1,0,3,3,5,9,0,0,00-0000,0,5,0,8,2,0,0.57,0.62,1.0
828742,2282469,0,6,92,2,0,3,3,5,1,0,0,00-0000,0,5,0,8,2,0,0.85,0.89,1.0
828742,2282470,0,7,95,1,0,3,3,5,9,0,0,00-0000,0,5,0,1,2,0,0.82,0.86,1.0
828743,2282471,0,1,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.9,0.93,1.0
828743,2282472,0,2,6,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.79,0.83,1.0
828743,2282473,0,3,33,2,0,2,3,2,13,0,0,41-1011,0,1,0,9,2,0,0.49,0.55,1.0
828743,2282474,0,4,40,1,0,1,3,1,1,0,0,51-1011,0,1,35,9,2,0,1.11,1.12,1.0
828744,2282475,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.64,0.69,1.0
828744,2282476,0,2,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.71,0.75,1.0
828744,2282477,0,3,3,1,0,4,3,8,1,0,0,00-0000,0,5,0,9,2,0,0.54,0.59,1.0
828744,2282478,0,4,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,2,0,0.97,1.0,1.0
828744,2282479,0,5,12,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.71,1.64,1.0
828744,2282480,0,6,17,2,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.96,0.99,1.0
828744,2282481,0,7,22,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,1.8,1.71,1.0
828744,2282482,0,8,26,1,0,1,3,1,9,0,0,51-1011,0,1,35,9,2,0,0.5,0.56,1.0
828744,2282483,0,9,50,1,0,1,3,1,1,0,0,45-1010,0,1,35,5,2,0,0.55,0.61,1.0
828745,2282484,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.08,1.09,1.0
828745,2282485,0,2,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.88,0.92,1.0
828745,2282486,0,3,58,2,0,3,3,4,1,0,0,11-1021,0,5,0,8,2,0,0.48,0.53,1.0
828745,2282487,0,4,63,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.66,0.71,1.0
828746,2282488,0,1,46,1,0,1,3,1,1,0,0,45-1010,0,1,35,2,2,0,0.89,0.92,1.0
828746,2282489,0,2,72,2,0,3,3,5,9,0,0,00-0000,0,5,0,5,2,0,0.42,0.47,1.0
828746,2282490,0,3,74,1,0,3,3,5,1,0,0,00-0000,0,5,0,8,2,0,1.07,1.08,1.0
828747,2282491,0,1,23,2,0,3,3,4,9,0,0,31-1010,0,5,0,9,1,0,0.82,0.86,1.0
828747,2282492,0,2,30,1,0,1,3,1,13,0,0,11-1021,0,1,35,9,1,0,1.06,1.07,1.0
828748,2282493,0,1,26,1,0,1,3,1,9,0,0,31-1010,0,1,35,9,1,0,0.84,0.88,1.0
828748,2282494,0,2,45,2,0,3,3,4,9,0,0,00-0000,0,5,0,9,1,0,1.44,1.41,1.0
828749,2282495,0,1,25,2,0,3,3,4,13,0,0,31-1010,0,5,0,1,1,0,0.29,0.34,1.0
828750,2282496,0,1,13,2,0,4,1,7,1,5,0,00-0000,0,5,0,1,1,0,0.54,0.6,1.0
828750,2282497,0,2,14,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,1,0,1.46,1.42,1.0
828750,2282498,0,3,25,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,1.66,1.59,1.0
828750,2282499,0,4,53,1,0,3,3,4,1,0,0,45-1010,0,5,0,1,1,0,0.43,0.48,1.0
828751,2282500,0,1,23,2,0,1,3,1,13,0,0,41-1011,0,1,35,8,2,0,0.31,0.37,1.0
828751,2282501,0,2,24,2,0,2,3,2,9,0,0,31-1010,0,1,0,1,2,0,2.15,2.0,1.0
828751,2282502,0,3,25,1,0,1,3,1,9,0,0,45-1010,0,1,35,8,2,0,0.42,0.47,1.0
828751,2282503,0,4,26,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.58,0.64,1.0
828751,2282504,0,5,23,2,0,3,3,4,9,0,0,31-1010,0,5,0,5,1,0,2.76,2.49,1.0
828752,2282505,0,1,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.17,1.17,1.0
828752,2282506,0,2,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,9,2,0,1.25,1.24,1.0
828752,2282507,0,3,28,1,0,1,3,1,13,0,0,31-1010,0,1,35,1,2,0,3.45,3.03,1.0
828752,2282508,0,4,30,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,0.73,0.78,1.0
828753,2282509,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.46,0.51,1.0
828753,2282510,0,2,7,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,1.03,1.05,1.0
828753,2282511,0,3,10,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.7,1.63,1.0
828753,2282512,0,4,12,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.72,0.76,1.0
828753,2282513,0,5,42,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.51,0.57,1.0
828754,2282514,0,1,14,2,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,0.4,0.45,1.0
828754,2282515,0,2,25,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,2.13,1.98,1.0
828754,2282516,0,3,49,1,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.67,0.71,1.0
828754,2282517,0,4,59,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.74,0.79,1.0
828755,2282518,0,1,37,1,0,1,3,1,9,0,0,41-1011,0,1,35,9,1,0,1.01,1.03,1.0
828756,2282519,0,1,54,2,0,3,3,4,13,0,0,00-0000,0,5,0,9,1,0,0.73,0.77,1.0
828757,2282520,0,1,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,9,1,0,2.52,2.3,1.0
828757,2282521,0,2,20,1,0,3,2,3,9,6,0,00-0000,0,5,0,9,1,0,1.17,1.17,1.0
828757,2282522,0,3,25,2,0,3,2,3,13,6,0,11-1021,0,5,0,9,1,0,0.52,0.58,1.0
828757,2282523,0,4,50,2,0,1,3,1,9,0,0,41-1011,0,1,35,9,1,0,0.92,0.95,1.0
828757,2282524,0,5,58,1,0,1,3,1,13,0,0,51-1011,0,1,35,9,1,0,1.83,1.73,1.0
828758,2282525,0,1,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,2.39,2.19,1.0
828758,2282526,0,2,20,1,0,2,3,2,9,0,0,31-1010,0,5,0,1,1,0,0.73,0.78,1.0
828758,2282527,0,3,22,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,0.67,0.72,1.0
828758,2282528,0,4,23,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,1.01,1.03,1.0
828758,2282529,0,5,23,2,0,3,2,3,9,6,0,31-1010,0,5,0,1,1,0,0.63,0.68,1.0
828759,2282530,0,1,24,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,0.74,0.78,1.0
828760,2282531,0,1,20,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.35,1.33,1.0
828760,2282532,0,2,24,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.37,0.42,1.0
828760,2282533,0,3,59,1,0,1,3,1,1,0,0,45-1010,0,1,35,1,1,0,1.07,1.09,1.0
828761,2282534,0,1,10,1,0,4,3,7,1,0,0,00-0000,0,5,0,1,1,0,0.58,0.63,1.0
828761,2282535,0,2,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,1,0,0.91,0.94,1.0
828761,2282536,0,3,47,1,0,1,3,1,13,0,0,41-1011,0,1,35,1,1,0,1.18,1.19,1.0
828761,2282537,0,4,79,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,0.57,0.62,1.0
876532,2413012,0,1,54,2,0,1,3,1,13,0,0,11-1021,0,1,35,9,1,0,1.33,1.31,1.0
876532,2413013,0,2,57,1,0,2,3,2,13,0,0,31-1010,0,1,0,9,1,0,0.67,0.71,1.0
876533,2413014,0,1,38,2,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,1.0,1.02,1.0
876533,2413015,0,2,31,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.75,1.67,1.0
876533,2413016,0,3,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.41,0.47,1.0
876534,2413017,0,1,11,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.73,1.65,1.0
876534,2413018,0,2,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,1.09,1.1,1.0
876534,2413019,0,3,68,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,2,0,0.63,0.68,1.0
876534,2413020,0,4,62,1,0,1,3,1,9,0,0,51-1011,0,1,35,8,2,0,0.25,0.31,1.0
876535,2413021,0,1,12,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.32,0.37,1.0
876535,2413022,0,2,15,2,0,4,1,7,1,5,0,00-0000,0,5,0,9,1,0,0.45,0.51,1.0
876535,2413023,0,3,32,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.55,0.6,1.0
876535,2413024,0,4,34,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.0,1.02,1.0
876535,2413025,0,5,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,1,0,3.22,2.85,1.0
876536,2413026,0,1,39,1,0,2,3,2,13,0,0,11-1021,0,5,35,1,1,0,0.84,0.87,1.0
876536,2413027,0,2,32,2,0,2,3,2,13,0,0,31-1010,0,5,0,1,1,0,0.65,0.7,1.0
876536,2413028,0,3,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.66,1.59,1.0
876537,2413029,0,1,18,2,0,2,2,3,9,6,0,41-1011,0,5,0,1,2,0,0.38,0.44,1.0
876537,2413030,0,2,61,2,0,3,3,4,13,0,0,11-1021,0,5,0,5,1,0,1.82,1.73,1.0
876538,2413031,0,1,74,2,0,3,3,5,13,0,0,00-0000,0,5,0,1,1,0,0.58,0.63,1.0
876538,2413032,0,2,77,1,0,2,3,2,13,0,0,11-1021,0,1,0,1,1,0,1.46,1.43,1.0
876539,2413033,0,1,22,1,0,3,3,4,9,0,0,41-1011,0,5,0,9,1,0,0.41,0.47,1.0
876539,2413034,0,2,17,1,0,2,1,6,1,5,0,31-1010,0,5,0,8,2,0,1.66,1.6,1.0
876539,2413035,0,3,36,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.84,0.87,1.0
876539,2413036,0,4,56,2,0,3,3,4,13,0,0,11-1021,0,5,0,1,1,0,0.52,0.58,1.0
876540,2413037,0,1,69,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,0.98,1.0,1.0
876540,2413038,0,2,67,1,0,3,3,5,13,0,0,00-0000,0,5,0,1,1,0,0.82,0.86,1.0
876541,2413039,0,1,19,2,0,2,3,2,13,0,0,31-1010,0,1,0,8,2,0,0.78,0.83,1.0
876541,2413040,0,2,47,2,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,1.45,1.41,1.0
876541,2413041,0,3,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.57,1.52,1.0
876542,2413042,0,1,37,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,0.5,0.56,1.0
876542,2413043,0,2,43,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.55,0.61,1.0
876543,2413044,0,1,50,1,0,1,3,1,9,0,0,51-1011,0,1,35,1,1,0,1.21,1.21,1.0
876543,2413045,0,2,43,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.67,0.72,1.0
876544,2413046,0,1,36,2,0,2,3,2,13,0,0,11-1021,0,1,0,1,1,0,0.46,0.52,1.0
876544,2413047,0,2,48,1,0,3,3,4,9,0,0,11-1021,0,5,0,1,1,0,1.08,1.09,1.0
876544,2413048,0,3,6,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,2.62,2.38,1.0
876545,2413049,0,1,63,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,1.39,1.37,1.0
876545,2413050,0,2,55,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.52,0.58,1.0
876546,2413051,0,1,41,2,0,3,3,4,9,0,0,11-1021,0,5,0,1,1,0,0.57,0.62,1.0
876546,2413052,0,2,63,2,0,2,3,2,13,0,0,41-1011,0,1,0,1,1,0,0.85,0.89,1.0
876547,2413053,0,1,18,2,0,2,3,2,9,0,0,41-1011,0,5,0,1,1,0,0.67,0.72,1.0
876547,2413054,0,2,53,1,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,1.82,1.73,1.0
876547,2413055,0,3,50,2,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,0.23,0.29,1.0
876548,2413056,0,1,38,2,0,1,2,1,13,6,0,11-1021,0,1,35,1,1,0,0.33,0.39,1.0
876548,2413057,0,2,52,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.56,0.61,1.0
876548,2413058,0,3,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.85,0.88,1.0
876548,2413059,0,4,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.76,0.81,1.0
876549,2413060,0,1,45,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.89,0.92,1.0
876549,2413061,0,2,37,1,0,3,2,3,9,6,0,11-1021,0,5,0,1,1,0,1.71,1.63,1.0
876549,2413062,0,3,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,1,0,0.19,0.24,1.0
876550,2413063,0,1,37,2,0,2,3,2,9,0,0,11-1021,0,1,0,1,1,0,1.49,1.45,1.0
876550,2413064,0,2,37,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.4,0.46,1.0
876550,2413065,0,3,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.52,0.57,1.0
876551,2413066,0,1,48,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,0.82,0.85,1.0
876552,2413067,0,1,10,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.92,1.81,1.0
876552,2413068,0,2,58,1,0,1,3,1,13,0,0,51-1011,0,1,35,1,2,0,0.2,0.25,1.0
876552,2413069,0,3,38,2,0,3,2,3,13,6,0,00-0000,0,5,0,1,2,0,0.54,0.59,1.0
876552,2413070,0,4,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.07,1.09,1.0
876553,2413071,0,1,32,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.74,0.78,1.0
876553,2413072,0,2,43,2,0,2,3,2,13,0,0,11-1021,0,1,0,9,2,0,2.97,2.66,1.0
