hhID,personID,per_num,SUBREG,SUBREG_GRP,SUBREGCluster,PAge,PGender,PEmp,POcc,PComm,Pweight,SUBREG_GRPDummy,SUBREGClusterDummy
450,802,1,33,6,2,9,1,3,NA,NA,30.40727874,6,2
451,803,1,33,6,2,9,1,2,1,transit,30.40727874,6,2
451,804,2,33,6,2,9,2,3,NA,NA,30.40727874,6,2
452,805,1,33,6,2,9,2,1,4,auto,24.16290488,6,2
453,806,1,33,6,2,9,1,3,NA,NA,30.40727874,6,2
453,807,2,33,6,2,9,2,3,NA,NA,30.40727874,6,2
454,808,1,33,6,2,8,2,1,4,auto,24.16290488,6,2
455,809,1,33,6,2,10,1,3,NA,NA,30.40727874,6,2
455,810,2,33,6,2,8,1,3,NA,NA,30.40727874,6,2
456,811,1,33,6,2,8,1,2,6,active,24.16290488,6,2
457,812,1,33,6,2,8,2,2,7,auto,30.40727874,6,2
458,813,1,33,6,2,9,2,3,NA,NA,30.40727874,6,2
458,814,2,33,6,2,9,1,3,NA,NA,30.40727874,6,2
459,815,1,33,6,2,7,2,1,2,auto,24.16290488,6,2
460,816,1,33,6,2,7,2,1,4,transit,24.16290488,6,2
461,817,1,33,6,2,9,2,3,NA,NA,30.40727874,6,2
462,818,1,33,6,2,8,2,2,5,auto,30.40727874,6,2
463,819,1,33,6,2,8,1,1,3,transit,30.40727874,6,2
463,820,2,33,6,2,8,2,3,NA,NA,30.40727874,6,2
464,821,1,33,6,2,8,2,3,NA,NA,30.40727874,6,2
464,822,2,33,6,2,8,2,3,NA,NA,30.40727874,6,2
465,823,1,33,6,2,8,1,2,1,auto,24.16290488,6,2
465,824,2,33,6,2,7,2,2,5,workFromHome,24.16290488,6,2
466,825,1,33,6,2,8,1,1,10,transit,24.16290488,6,2
468,827,1,33,6,2,9,2,2,6,workFromHome,30.40727874,6,2
469,828,1,33,6,2,8,2,1,7,transit,24.16290488,6,2
469,829,2,33,6,2,8,1,2,7,workFromHome,24.16290488,6,2
469,830,3,33,6,2,4,2,2,7,transit,24.16290488,6,2
470,831,1,33,6,2,8,1,3,NA,NA,30.40727874,6,2
471,832,1,33,6,2,9,1,3,NA,NA,30.40727874,6,2
471,833,2,33,6,2,9,2,3,NA,NA,30.40727874,6,2
472,834,1,33,6,2,9,1,3,NA,NA,30.40727874,6,2
472,835,2,33,6,2,9,2,3,NA,NA,30.40727874,6,2
473,836,1,33,6,2,9,1,2,3,transit,30.40727874,6,2
473,837,2,33,6,2,9,2,3,NA,NA,30.40727874,6,2
474,838,1,33,6,2,9,1,3,NA,NA,30.40727874,6,2
474,839,2,33,6,2,9,2,3,NA,NA,30.40727874,6,2
475,840,1,33,6,2,9,2,3,NA,NA,30.40727874,6,2
476,841,1,33,6,2,10,1,3,NA,NA,30.40727874,6,2
476,842,2,33,6,2,10,2,3,NA,NA,30.40727874,6,2
477,843,1,33,6,2,8,2,3,NA,NA,24.16290488,6,2
478,844,1,33,6,2,9,2,3,NA,NA,30.40727874,6,2
478,845,2,33,6,2,9,1,3,NA,NA,30.40727874,6,2
479,846,1,33,6,2,9,1,3,NA,NA,24.16290488,6,2
479,847,2,33,6,2,9,2,3,NA,NA,24.16290488,6,2
480,848,1,33,6,2,8,1,1,2,transit,24.16290488,6,2
481,849,1,33,6,2,7,1,1,5,active,24.16290488,6,2
482,850,1,33,6,2,8,2,1,4,transit,24.16290488,6,2
483,851,1,33,6,2,5,1,1,2,auto,24.16290488,6,2
484,852,1,33,6,2,7,2,1,9,transit,24.16290488,6,2
485,853,1,33,6,2,8,2,3,NA,NA,24.16290488,6,2
486,854,1,33,6,2,8,2,1,2,transit,24.16290488,6,2
487,855,1,33,6,2,9,1,3,NA,NA,30.40727874,6,2
488,856,1,33,6,2,9,2,2,1,workFromHome,24.16290488,6,2
489,857,1,33,6,2,8,2,1,5,auto,30.40727874,6,2
490,858,1,33,6,2,7,2,1,1,transit,24.16290488,6,2
491,859,1,34,7,4,8,2,1,4,auto,35.08183565,7,4
491,860,2,34,7,4,7,1,1,3,transit,35.08183565,7,4
492,861,1,34,7,4,9,2,3,NA,NA,35.08183565,7,4
493,862,1,34,7,4,9,2,2,2,workFromHome,35.08183565,7,4
493,863,2,34,7,4,7,1,2,2,workFromHome,35.08183565,7,4
494,864,1,34,7,4,4,1,1,7,transit,35.08183565,7,4
494,865,2,34,7,4,8,2,3,NA,NA,35.08183565,7,4
495,866,1,34,7,4,10,2,3,NA,NA,61.82066827,7,4
496,867,1,34,7,4,9,1,2,8,workFromHome,35.08183565,7,4
496,868,2,34,7,4,9,2,2,2,workFromHome,35.08183565,7,4
497,869,1,34,7,4,9,2,2,1,workFromHome,61.82066827,7,4
498,870,1,34,7,4,7,2,1,3,transit,35.08183565,7,4
499,871,1,34,7,4,9,2,3,NA,NA,61.82066827,7,4
500,872,1,34,7,4,9,2,3,NA,NA,61.82066827,7,4
501,873,1,34,7,4,8,1,3,NA,NA,35.08183565,7,4
501,874,2,34,7,4,8,2,1,2,active,35.08183565,7,4
502,875,1,34,7,4,8,2,3,NA,NA,35.08183565,7,4
502,876,2,34,7,4,9,1,2,2,auto,35.08183565,7,4
503,877,1,34,7,4,8,1,3,NA,NA,35.08183565,7,4
504,878,1,34,7,4,9,2,3,NA,NA,61.82066827,7,4
505,879,1,34,7,4,9,1,3,NA,NA,35.08183565,7,4
505,880,2,34,7,4,8,2,3,NA,NA,35.08183565,7,4
506,881,1,34,7,4,9,1,3,NA,NA,35.08183565,7,4
507,882,1,34,7,4,8,1,3,NA,NA,35.08183565,7,4
507,883,2,34,7,4,8,2,3,NA,NA,35.08183565,7,4
508,884,1,34,7,4,9,2,3,NA,NA,35.08183565,7,4
508,885,2,34,7,4,8,1,3,NA,NA,35.08183565,7,4
509,886,1,34,7,4,8,1,2,6,workFromHome,35.08183565,7,4
509,887,2,34,7,4,7,2,1,7,workFromHome,35.08183565,7,4
509,888,3,34,7,4,9,2,3,NA,NA,35.08183565,7,4
510,889,1,34,7,4,7,1,1,4,auto,35.08183565,7,4
510,890,2,34,7,4,8,2,1,1,auto,35.08183565,7,4
510,891,3,34,7,4,10,2,3,NA,NA,35.08183565,7,4
510,892,4,34,7,4,4,2,3,NA,NA,35.08183565,7,4
510,893,5,34,7,4,3,2,3,NA,NA,35.08183565,7,4
511,894,1,34,7,4,9,2,3,NA,NA,35.08183565,7,4
512,895,1,34,7,4,9,1,2,2,workFromHome,35.08183565,7,4
512,896,2,34,7,4,9,2,2,2,workFromHome,35.08183565,7,4
513,897,1,34,7,4,9,1,3,NA,NA,35.08183565,7,4
514,898,1,34,7,4,8,2,1,5,auto,35.08183565,7,4
514,899,2,34,7,4,7,1,1,5,auto,35.08183565,7,4
514,900,3,34,7,4,3,2,3,NA,NA,35.08183565,7,4
514,901,4,34,7,4,2,1,3,NA,NA,35.08183565,7,4
514,902,5,34,7,4,2,2,3,NA,NA,35.08183565,7,4
515,903,1,34,7,4,9,1,1,10,transit,35.08183565,7,4
515,904,2,34,7,4,8,2,2,5,active,35.08183565,7,4
516,905,1,34,7,4,9,1,3,NA,NA,35.08183565,7,4
516,906,2,34,7,4,9,2,3,NA,NA,35.08183565,7,4
517,907,1,34,7,4,8,1,1,6,active,35.08183565,7,4
517,908,2,34,7,4,8,2,1,5,auto,35.08183565,7,4
518,909,1,34,7,4,9,2,3,NA,NA,35.08183565,7,4
519,910,1,34,7,4,8,1,3,NA,NA,35.08183565,7,4
520,911,1,34,7,4,7,1,1,8,transit,35.08183565,7,4
520,912,2,34,7,4,7,2,1,2,auto,35.08183565,7,4
521,913,1,34,7,4,9,1,3,NA,NA,35.08183565,7,4
521,914,2,34,7,4,9,2,3,NA,NA,35.08183565,7,4
522,915,1,34,7,4,9,2,1,2,transit,35.08183565,7,4
523,916,1,34,7,4,8,2,2,7,auto,35.08183565,7,4
523,917,2,34,7,4,9,1,1,7,auto,35.08183565,7,4
525,919,1,34,7,4,7,2,2,4,transit,35.08183565,7,4
526,920,1,34,7,4,8,1,1,7,auto,35.08183565,7,4
527,921,1,34,7,4,6,1,1,1,auto,35.08183565,7,4
527,922,2,34,7,4,6,2,1,5,auto,35.08183565,7,4
527,923,3,34,7,4,2,2,3,NA,NA,35.08183565,7,4
528,924,1,35,8,3,9,1,2,3,workFromHome,47.06455749,8,3
528,925,2,35,8,3,9,2,2,6,workFromHome,47.06455749,8,3
529,926,1,35,8,3,9,1,2,2,workFromHome,33.68115209,8,3
529,927,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
530,928,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
530,929,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
531,930,1,35,8,3,8,1,2,6,transit,47.06455749,8,3
532,931,1,35,8,3,6,2,1,7,transit,33.68115209,8,3
533,932,1,35,8,3,8,1,1,2,auto,33.68115209,8,3
533,933,2,35,8,3,7,2,1,4,active,33.68115209,8,3
533,934,3,35,8,3,3,2,3,NA,NA,33.68115209,8,3
533,935,4,35,8,3,2,1,3,NA,NA,33.68115209,8,3
534,936,1,35,8,3,8,1,1,7,workFromHome,33.68115209,8,3
534,937,2,35,8,3,7,2,3,NA,NA,33.68115209,8,3
535,938,1,35,8,3,9,1,2,6,workFromHome,33.68115209,8,3
536,939,1,35,8,3,10,1,3,NA,NA,33.68115209,8,3
536,940,2,35,8,3,10,2,3,NA,NA,33.68115209,8,3
537,941,1,35,8,3,8,1,2,2,transit,47.06455749,8,3
537,942,2,35,8,3,7,2,1,2,transit,47.06455749,8,3
538,943,1,35,8,3,9,1,3,NA,NA,47.06455749,8,3
538,944,2,35,8,3,9,2,3,NA,NA,47.06455749,8,3
539,945,1,35,8,3,9,2,3,NA,NA,33.68115209,8,3
540,946,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
540,947,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
541,948,1,35,8,3,9,1,3,NA,NA,47.06455749,8,3
541,949,2,35,8,3,8,2,3,NA,NA,47.06455749,8,3
542,950,1,35,8,3,9,2,3,NA,NA,47.06455749,8,3
543,951,1,35,8,3,8,2,2,2,workFromHome,47.06455749,8,3
544,952,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
545,953,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
545,954,2,35,8,3,9,2,3,NA,NA,33.68115209,8,3
546,955,1,36,9,2,9,2,1,5,transit,27.40659837,9,2
547,956,1,36,9,2,7,1,1,1,auto,27.40659837,9,2
548,957,1,36,9,2,9,1,3,NA,NA,46.54388731,9,2
548,958,2,36,9,2,9,2,3,NA,NA,46.54388731,9,2
549,959,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
550,960,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
550,961,2,36,9,2,9,1,3,NA,NA,27.40659837,9,2
551,962,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
551,963,2,36,9,2,9,1,3,NA,NA,27.40659837,9,2
552,964,1,36,9,2,8,2,2,4,transit,27.40659837,9,2
552,965,2,36,9,2,3,2,3,NA,NA,27.40659837,9,2
553,966,1,36,9,2,9,2,1,1,auto,46.54388731,9,2
554,967,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
555,968,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
555,969,2,36,9,2,5,1,1,2,transit,27.40659837,9,2
556,970,1,36,9,2,8,2,3,NA,NA,27.40659837,9,2
556,971,2,36,9,2,8,1,3,NA,NA,27.40659837,9,2
557,972,1,36,9,2,9,2,3,NA,NA,46.54388731,9,2
558,973,1,36,9,2,6,1,1,4,transit,27.40659837,9,2
558,974,2,36,9,2,6,2,2,7,transit,27.40659837,9,2
558,975,3,36,9,2,1,1,3,NA,NA,27.40659837,9,2
558,976,4,36,9,2,1,1,3,NA,NA,27.40659837,9,2
559,977,1,36,9,2,7,1,2,6,auto,27.40659837,9,2
560,978,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
561,979,1,36,9,2,9,1,2,1,active,27.40659837,9,2
562,980,1,36,9,2,9,2,2,5,workFromHome,46.54388731,9,2
563,981,1,36,9,2,7,1,3,NA,NA,27.40659837,9,2
563,982,2,36,9,2,2,2,3,NA,NA,27.40659837,9,2
564,983,1,36,9,2,9,1,2,5,transit,46.54388731,9,2
564,984,2,36,9,2,8,2,3,NA,NA,46.54388731,9,2
564,985,3,36,9,2,4,1,3,NA,NA,46.54388731,9,2
565,986,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
566,987,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
567,988,1,36,9,2,9,1,2,6,workFromHome,27.40659837,9,2
567,989,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
568,990,1,36,9,2,6,1,1,2,transit,27.40659837,9,2
568,991,2,36,9,2,6,2,1,2,transit,27.40659837,9,2
569,992,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
569,993,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
570,994,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
571,995,1,36,9,2,8,2,1,5,auto,27.40659837,9,2
572,996,1,36,9,2,8,1,1,1,auto,27.40659837,9,2
572,997,2,36,9,2,8,2,2,4,auto,27.40659837,9,2
572,998,3,36,9,2,4,1,2,2,auto,27.40659837,9,2
573,999,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
575,1002,1,36,9,2,8,2,3,NA,NA,27.40659837,9,2
576,1003,1,36,9,2,9,1,3,NA,NA,46.54388731,9,2
577,1004,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
578,1005,1,36,9,2,8,2,1,1,auto,27.40659837,9,2
579,1006,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
579,1007,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
579,1008,3,36,9,2,5,2,3,NA,NA,27.40659837,9,2
580,1009,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
581,1010,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
582,1011,1,33,6,2,6,2,1,5,transit,24.16290488,6,2
583,1012,1,36,9,2,7,2,1,5,auto,27.40659837,9,2
583,1013,2,36,9,2,1,1,3,NA,NA,27.40659837,9,2
584,1014,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
584,1015,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
584,1016,3,36,9,2,4,1,3,NA,NA,27.40659837,9,2
585,1017,1,47.2,18,2,9,2,1,5,transit,28.07877365,18,2
586,1018,1,36,9,2,8,2,3,NA,NA,27.40659837,9,2
586,1019,2,36,9,2,9,1,3,NA,NA,27.40659837,9,2
587,1020,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
588,1021,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
589,1022,1,36,9,2,9,2,1,1,auto,46.54388731,9,2
589,1023,2,36,9,2,9,1,1,1,transit,46.54388731,9,2
590,1024,1,36,9,2,7,2,3,NA,NA,27.40659837,9,2
590,1025,2,36,9,2,7,1,1,1,auto,27.40659837,9,2
590,1026,3,36,9,2,2,2,3,NA,NA,27.40659837,9,2
590,1027,4,36,9,2,1,2,3,NA,NA,27.40659837,9,2
591,1028,1,36,9,2,7,1,1,1,auto,27.40659837,9,2
592,1029,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
592,1030,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
592,1031,3,36,9,2,7,1,1,10,auto,27.40659837,9,2
592,1032,4,36,9,2,6,2,2,5,workFromHome,27.40659837,9,2
592,1033,5,36,9,2,6,1,2,5,auto,27.40659837,9,2
593,1034,1,37,10,4,8,1,1,8,auto,47.84701718,10,4
593,1035,2,37,10,4,8,2,2,2,auto,47.84701718,10,4
593,1036,3,37,10,4,5,2,1,6,transit,47.84701718,10,4
593,1037,4,37,10,4,4,2,3,NA,NA,47.84701718,10,4
594,1038,1,37,10,4,8,2,3,NA,NA,47.84701718,10,4
594,1039,2,37,10,4,8,1,1,5,auto,47.84701718,10,4
594,1040,3,37,10,4,4,1,3,NA,NA,47.84701718,10,4
595,1041,1,37,10,4,8,1,3,NA,NA,63.97523207,10,4
595,1042,2,37,10,4,2,1,3,NA,NA,63.97523207,10,4
595,1043,3,37,10,4,10,2,3,NA,NA,63.97523207,10,4
595,1044,4,37,10,4,8,2,3,NA,NA,63.97523207,10,4
595,1045,5,37,10,4,4,2,2,7,transit,63.97523207,10,4
596,1046,1,37,10,4,8,2,3,NA,NA,47.84701718,10,4
596,1047,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
597,1048,1,37,10,4,7,1,1,7,auto,47.84701718,10,4
597,1049,2,37,10,4,7,2,1,2,auto,47.84701718,10,4
598,1050,1,37,10,4,7,1,1,5,active,47.84701718,10,4
598,1051,2,37,10,4,7,2,3,NA,NA,47.84701718,10,4
599,1052,1,37,10,4,8,1,3,NA,NA,47.84701718,10,4
599,1053,2,37,10,4,8,2,1,7,transit,47.84701718,10,4
600,1054,1,37,10,4,9,2,3,NA,NA,47.84701718,10,4
600,1055,2,37,10,4,9,1,3,NA,NA,47.84701718,10,4
601,1056,1,37,10,4,7,1,1,5,active,47.84701718,10,4
601,1057,2,37,10,4,7,2,1,4,transit,47.84701718,10,4
601,1058,3,37,10,4,2,1,3,NA,NA,47.84701718,10,4
601,1059,4,37,10,4,2,1,3,NA,NA,47.84701718,10,4
601,1060,5,37,10,4,2,2,3,NA,NA,47.84701718,10,4
602,1061,1,37,10,4,7,2,1,4,transit,47.84701718,10,4
602,1062,2,37,10,4,7,1,1,10,auto,47.84701718,10,4
602,1063,3,37,10,4,2,2,3,NA,NA,47.84701718,10,4
603,1064,1,37,10,4,9,1,3,NA,NA,47.84701718,10,4
603,1065,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
604,1066,1,37,10,4,9,2,3,NA,NA,47.84701718,10,4
605,1067,1,37,10,4,6,2,1,1,auto,47.84701718,10,4
605,1068,2,37,10,4,2,1,3,NA,NA,47.84701718,10,4
605,1069,3,37,10,4,1,1,3,NA,NA,47.84701718,10,4
606,1070,1,37,10,4,9,1,3,NA,NA,47.84701718,10,4
606,1071,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
607,1072,1,37,10,4,6,1,1,2,transit,47.84701718,10,4
608,1073,1,37,10,4,8,1,2,8,transit,63.97523207,10,4
608,1074,2,37,10,4,7,2,1,7,transit,63.97523207,10,4
608,1075,3,37,10,4,3,1,3,NA,NA,63.97523207,10,4
608,1076,4,37,10,4,2,2,3,NA,NA,63.97523207,10,4
609,1077,1,37,10,4,9,1,3,NA,NA,47.84701718,10,4
610,1078,1,37,10,4,9,1,1,2,transit,47.84701718,10,4
610,1079,2,37,10,4,8,2,3,NA,NA,47.84701718,10,4
611,1080,1,37,10,4,8,2,1,2,active,47.84701718,10,4
612,1081,1,37,10,4,5,1,1,2,workFromHome,63.97523207,10,4
612,1082,2,37,10,4,9,2,3,NA,NA,63.97523207,10,4
612,1083,3,37,10,4,10,1,3,NA,NA,63.97523207,10,4
613,1084,1,37,10,4,9,1,1,7,active,63.97523207,10,4
613,1085,2,37,10,4,9,2,2,5,auto,63.97523207,10,4
614,1086,1,37,10,4,7,2,1,2,transit,47.84701718,10,4
614,1087,2,37,10,4,7,1,1,7,workFromHome,47.84701718,10,4
615,1088,1,37,10,4,9,2,3,NA,NA,47.84701718,10,4
616,1089,1,37,10,4,8,1,1,5,active,47.84701718,10,4
616,1090,2,37,10,4,4,1,3,NA,NA,47.84701718,10,4
616,1091,3,37,10,4,3,2,3,NA,NA,47.84701718,10,4
617,1092,1,38,11,4,10,2,3,NA,NA,34.36724645,11,4
618,1093,1,38,11,4,9,2,3,NA,NA,34.36724645,11,4
619,1094,1,38,11,4,8,1,3,NA,NA,34.36724645,11,4
619,1095,2,38,11,4,8,2,3,NA,NA,34.36724645,11,4
620,1096,1,38,11,4,7,1,2,7,workFromHome,34.36724645,11,4
621,1097,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
622,1098,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
622,1099,2,38,11,4,9,2,3,NA,NA,34.36724645,11,4
622,1100,3,38,11,4,5,1,3,NA,NA,34.36724645,11,4
623,1101,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
623,1102,2,38,11,4,9,2,2,5,auto,34.36724645,11,4
624,1103,1,38,11,4,7,1,1,3,workFromHome,34.36724645,11,4
624,1104,2,38,11,4,6,2,2,3,workFromHome,34.36724645,11,4
624,1105,3,38,11,4,2,1,3,NA,NA,34.36724645,11,4
624,1106,4,38,11,4,1,2,3,NA,NA,34.36724645,11,4
625,1107,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
625,1108,2,38,11,4,9,2,3,NA,NA,34.36724645,11,4
625,1109,3,38,11,4,6,1,3,NA,NA,34.36724645,11,4
626,1110,1,38,11,4,8,1,2,8,workFromHome,34.36724645,11,4
626,1111,2,38,11,4,6,2,1,6,auto,34.36724645,11,4
627,1112,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
628,1113,1,38,11,4,8,2,2,7,auto,34.36724645,11,4
629,1114,1,38,11,4,10,1,3,NA,NA,34.36724645,11,4
629,1115,2,38,11,4,9,2,3,NA,NA,34.36724645,11,4
629,1116,3,38,11,4,6,2,1,2,auto,34.36724645,11,4
630,1117,1,38,11,4,7,1,1,5,auto,34.36724645,11,4
630,1118,2,38,11,4,7,2,1,4,active,34.36724645,11,4
630,1119,3,38,11,4,2,1,3,NA,NA,34.36724645,11,4
630,1120,4,38,11,4,1,2,3,NA,NA,34.36724645,11,4
631,1121,1,38,11,4,8,1,1,5,active,34.36724645,11,4
631,1122,2,38,11,4,7,2,1,5,auto,34.36724645,11,4
632,1123,1,38,11,4,8,1,1,2,auto,34.36724645,11,4
633,1124,1,38,11,4,8,1,1,2,auto,34.36724645,11,4
633,1125,2,38,11,4,8,2,1,4,auto,34.36724645,11,4
634,1126,1,38,11,4,7,2,1,2,transit,34.36724645,11,4
635,1127,1,38,11,4,7,2,3,NA,NA,34.36724645,11,4
635,1128,2,38,11,4,7,1,1,7,transit,34.36724645,11,4
635,1129,3,38,11,4,4,2,3,NA,NA,34.36724645,11,4
636,1130,1,38,11,4,9,2,2,4,transit,130.0101292,11,4
637,1131,1,38,11,4,8,2,2,4,auto,34.36724645,11,4
638,1132,1,38,11,4,8,2,3,NA,NA,34.36724645,11,4
639,1133,1,38,11,4,6,1,1,3,active,34.36724645,11,4
639,1134,2,38,11,4,7,2,2,5,auto,34.36724645,11,4
639,1135,3,38,11,4,2,1,3,NA,NA,34.36724645,11,4
639,1136,4,38,11,4,1,2,3,NA,NA,34.36724645,11,4
640,1137,1,38,11,4,9,2,3,NA,NA,34.36724645,11,4
641,1138,1,38,11,4,8,1,3,NA,NA,34.36724645,11,4
642,1139,1,38,11,4,7,1,3,NA,NA,34.36724645,11,4
642,1140,2,38,11,4,6,2,2,5,active,34.36724645,11,4
642,1141,3,38,11,4,2,1,3,NA,NA,34.36724645,11,4
642,1142,4,38,11,4,10,2,3,NA,NA,34.36724645,11,4
643,1143,1,38,11,4,8,1,1,3,auto,34.36724645,11,4
643,1144,2,38,11,4,8,2,1,2,auto,34.36724645,11,4
643,1145,3,38,11,4,5,2,1,5,auto,34.36724645,11,4
643,1146,4,38,11,4,4,1,3,NA,NA,34.36724645,11,4
644,1147,1,38,11,4,8,2,1,5,auto,34.36724645,11,4
644,1148,2,38,11,4,9,2,3,NA,NA,34.36724645,11,4
645,1149,1,38,11,4,8,1,1,10,auto,34.36724645,11,4
645,1150,2,38,11,4,8,1,2,3,workFromHome,34.36724645,11,4
645,1151,3,38,11,4,6,1,1,10,auto,34.36724645,11,4
646,1152,1,38,11,4,8,2,2,4,auto,34.36724645,11,4
647,1153,1,38,11,4,8,2,1,2,transit,34.36724645,11,4
647,1154,2,38,11,4,7,1,1,7,auto,34.36724645,11,4
648,1155,1,39,11,2,7,2,1,1,transit,34.36724645,11,2
648,1156,2,39,11,2,6,1,1,5,auto,34.36724645,11,2
649,1157,1,38,11,4,7,1,1,10,auto,34.36724645,11,4
649,1158,2,38,11,4,7,2,1,2,auto,34.36724645,11,4
650,1159,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
651,1160,1,39,11,2,10,1,3,NA,NA,34.36724645,11,2
652,1161,1,39,11,2,8,2,2,5,workFromHome,34.36724645,11,2
653,1162,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
654,1163,1,39,11,2,7,2,2,5,transit,34.36724645,11,2
654,1164,2,39,11,2,7,1,1,5,workFromHome,34.36724645,11,2
655,1165,1,39,11,2,7,2,3,NA,NA,34.36724645,11,2
656,1166,1,39,11,2,9,1,3,NA,NA,34.36724645,11,2
657,1167,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
658,1168,1,39,11,2,8,2,3,NA,NA,34.36724645,11,2
659,1169,1,39,11,2,8,1,1,2,auto,34.36724645,11,2
660,1170,1,39,11,2,8,2,1,5,active,34.36724645,11,2
660,1171,2,39,11,2,8,1,1,7,active,34.36724645,11,2
661,1172,1,39,11,2,8,1,2,6,workFromHome,34.36724645,11,2
661,1173,2,39,11,2,8,2,2,5,transit,34.36724645,11,2
662,1174,1,39,11,2,8,2,3,NA,NA,34.36724645,11,2
662,1175,2,39,11,2,9,1,3,NA,NA,34.36724645,11,2
663,1176,1,39,11,2,7,1,1,1,auto,34.36724645,11,2
663,1177,2,39,11,2,7,2,1,5,active,34.36724645,11,2
664,1178,1,39,11,2,8,1,2,2,auto,34.36724645,11,2
664,1179,2,39,11,2,6,2,1,2,auto,34.36724645,11,2
665,1180,1,39,11,2,7,2,2,6,transit,34.36724645,11,2
665,1181,2,39,11,2,7,1,1,1,active,34.36724645,11,2
665,1182,3,39,11,2,2,2,3,NA,NA,34.36724645,11,2
665,1183,4,39,11,2,1,1,3,NA,NA,34.36724645,11,2
666,1184,1,39,11,2,6,2,2,3,workFromHome,34.36724645,11,2
666,1185,2,39,11,2,6,1,2,6,workFromHome,34.36724645,11,2
667,1186,1,39,11,2,9,1,3,NA,NA,34.36724645,11,2
667,1187,2,39,11,2,8,1,3,NA,NA,34.36724645,11,2
668,1188,1,39,11,2,6,2,1,2,transit,34.36724645,11,2
669,1189,1,39,11,2,7,1,1,6,auto,34.36724645,11,2
669,1190,2,39,11,2,7,2,2,6,auto,34.36724645,11,2
669,1191,3,39,11,2,2,2,3,NA,NA,34.36724645,11,2
670,1192,1,39,11,2,7,1,1,2,auto,34.36724645,11,2
670,1193,2,39,11,2,6,2,1,1,auto,34.36724645,11,2
670,1194,3,39,11,2,2,1,3,NA,NA,34.36724645,11,2
670,1195,4,39,11,2,2,1,3,NA,NA,34.36724645,11,2
671,1196,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
672,1197,1,39,11,2,8,1,2,7,transit,34.36724645,11,2
673,1198,1,39,11,2,9,1,3,NA,NA,130.0101292,11,2
673,1199,2,39,11,2,9,2,3,NA,NA,130.0101292,11,2
674,1200,1,39,11,2,8,2,2,4,auto,34.36724645,11,2
674,1201,2,39,11,2,7,1,1,2,transit,34.36724645,11,2
674,1202,3,39,11,2,4,1,3,NA,NA,34.36724645,11,2
675,1203,1,39,11,2,8,1,1,4,auto,34.36724645,11,2
675,1204,2,39,11,2,7,2,3,NA,NA,34.36724645,11,2
676,1205,1,39,11,2,9,2,3,NA,NA,34.36724645,11,2
677,1206,1,39,11,2,9,1,3,NA,NA,34.36724645,11,2
677,1207,2,39,11,2,9,2,2,4,transit,34.36724645,11,2
678,1208,1,39,11,2,8,2,1,4,active,34.36724645,11,2
679,1209,1,39,11,2,8,1,1,5,transit,34.36724645,11,2
680,1210,1,39,11,2,6,2,1,4,transit,34.36724645,11,2
680,1211,2,39,11,2,6,1,1,5,active,34.36724645,11,2
