hh_id,household_serial_no,TAZ,MAZ,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty,SampleRate
911860,0,751,14415,4,117441,2,0,3,1,8,0,0,6.885,1.0
911861,0,751,14415,5,220296,1,0,3,1,8,0,0,12.551,1.0
911862,0,751,14415,4,124301,1,0,3,1,2,0,0,7.082,1.0
911863,0,751,14415,2,57661,1,0,2,1,8,0,0,3.949,1.0
911864,0,751,14415,2,59108,1,0,6,1,2,0,0,2.029,1.0
911865,0,751,14415,2,46717,1,0,9,1,8,0,0,1.059,1.0
911866,0,751,14415,4,133165,2,0,2,5,2,0,0,9.12,1.0
911867,0,751,14415,2,50633,2,0,2,1,2,0,0,3.468,1.0
911868,0,751,14415,2,32781,2,0,2,3,3,0,0,2.181,1.0
911869,0,675,14439,2,47165,1,0,3,3,2,0,0,2.687,1.0
911870,0,675,14439,5,255935,2,0,2,2,2,0,0,17.527,1.0
911871,0,675,14439,1,12125,2,0,2,1,2,0,0,0.83,1.0
911872,0,675,14439,3,78177,2,0,3,3,3,0,0,4.583,1.0
911873,0,675,14439,3,69501,0,0,2,1,2,0,0,5.273,1.0
911874,0,675,14439,1,12271,2,0,3,1,3,0,0,0.719,1.0
911875,0,675,14439,4,145757,1,0,5,1,2,0,0,5.464,1.0
911876,0,675,14439,3,87832,2,0,2,1,2,0,0,6.015,1.0
911877,0,675,14439,2,59295,2,0,2,3,3,0,0,4.061,1.0
911878,0,675,14439,4,123140,0,0,4,3,2,0,0,5.549,1.0
911879,0,675,14439,3,82489,1,0,2,2,2,0,0,5.488,1.0
911880,0,675,14439,5,266451,2,0,3,1,2,0,0,15.181,1.0
911881,0,675,14439,5,228476,2,0,2,5,2,0,0,15.647,1.0
911882,0,675,14439,4,136759,2,0,3,1,2,0,0,7.792,1.0
911883,0,675,14439,2,58175,0,0,6,1,2,0,0,1.997,1.0
911884,0,675,14439,3,60929,3,0,3,1,2,0,0,3.572,1.0
911885,0,675,14439,3,84597,1,0,1,6,2,0,0,7.457,1.0
911886,0,675,14439,2,36316,1,0,1,6,2,0,0,3.201,1.0
911887,0,675,14439,5,168255,0,0,1,6,2,0,0,14.832,1.0
911888,0,675,14439,4,135859,0,0,1,6,8,0,0,12.991,1.0
911889,0,675,14439,4,137058,0,0,1,6,8,0,0,13.106,1.0
911890,0,675,14439,1,29901,1,0,1,4,2,0,0,2.859,1.0
911891,0,675,14439,2,54305,0,0,1,4,2,0,0,5.193,1.0
911892,0,675,14439,2,47369,1,0,8,1,3,0,0,1.18,1.0
911893,0,675,14439,4,110076,2,0,3,1,2,0,0,6.271,1.0
911894,0,675,14439,4,146958,2,0,5,3,2,0,0,5.509,1.0
911895,0,675,14439,3,79205,0,0,1,6,2,0,0,7.574,1.0
911896,0,675,14439,3,93512,2,0,2,1,2,0,0,7.095,1.0
911897,0,675,14439,5,313775,1,0,6,3,2,0,0,10.975,1.0
911898,0,675,14439,5,233734,2,0,6,1,2,0,0,8.022,1.0
911899,0,675,14439,3,69843,0,0,1,4,3,0,0,6.157,1.0
911900,0,675,14439,3,65831,1,0,2,1,2,0,0,4.508,1.0
911901,0,675,14439,2,36572,2,0,4,1,3,0,0,1.654,1.0
911902,0,675,14439,3,72343,0,0,2,1,2,0,0,5.489,1.0
911903,0,675,14439,2,58641,2,0,3,1,2,0,0,3.341,1.0
911904,0,675,14439,3,89057,2,0,7,1,3,0,0,2.729,1.0
911905,0,675,14439,3,77441,1,0,2,5,8,0,0,5.303,1.0
911906,0,675,14439,3,63497,2,0,5,1,2,0,0,2.44,1.0
911907,0,675,14439,2,32992,0,0,2,1,2,0,0,2.259,1.0
911908,0,675,14439,5,298000,2,0,4,1,2,0,0,13.476,1.0
911909,0,675,14439,3,73226,1,0,6,3,2,0,0,2.513,1.0
911910,0,675,14439,4,133376,2,0,2,1,2,0,0,9.134,1.0
911911,0,675,14439,2,34041,3,0,5,1,2,0,0,1.276,1.0
911912,0,675,14439,5,180853,1,0,3,1,2,0,0,10.304,1.0
911913,0,675,14439,2,39705,0,0,2,1,2,0,0,3.013,1.0
911914,0,742,14412,2,36111,1,0,3,3,2,0,0,2.057,1.0
911915,0,742,14412,3,83127,1,0,2,5,8,0,0,5.693,1.0
911916,0,742,14412,3,84645,2,0,5,1,3,0,0,3.173,1.0
911917,0,742,14412,3,76411,1,0,2,5,8,0,0,5.233,1.0
911918,0,742,14412,2,31912,3,0,3,1,2,0,0,1.871,1.0
911919,0,742,14412,1,2735,3,0,3,1,3,0,0,0.16,1.0
911920,0,742,14412,1,9691,1,0,2,1,8,0,0,0.735,1.0
911921,0,742,14412,3,84694,2,0,5,1,8,0,0,3.255,1.0
911922,0,742,14412,1,14664,2,0,2,3,8,0,0,1.004,1.0
911923,0,742,14412,3,66112,2,0,2,1,2,0,0,4.528,1.0
911924,0,742,14412,3,65598,1,0,2,3,8,0,0,4.977,1.0
911925,0,742,14412,2,51286,0,0,1,6,2,0,0,4.904,1.0
911926,0,742,14412,5,230229,0,0,1,4,2,0,0,20.295,1.0
911927,0,742,14412,2,35661,0,0,1,6,8,0,0,3.41,1.0
911928,0,742,14412,5,180553,0,0,1,6,2,0,0,15.916,1.0
911929,0,742,14412,4,116070,2,0,3,3,2,0,0,6.613,1.0
911930,0,742,14412,3,84352,3,0,5,1,8,0,0,3.065,1.0
911931,0,742,14412,3,77147,2,0,3,1,2,0,0,4.395,1.0
911932,0,742,14412,1,11443,1,0,2,3,8,0,0,0.868,1.0
911933,0,742,14412,5,154456,2,0,5,1,8,0,0,5.935,1.0
911934,0,742,14412,3,63917,2,0,4,1,2,0,0,2.89,1.0
911935,0,742,14412,2,50715,2,0,4,1,8,0,0,2.293,1.0
911936,0,742,14412,3,62003,1,0,3,5,2,0,0,3.635,1.0
911937,0,742,14412,1,19167,1,0,1,6,2,0,0,1.69,1.0
911938,0,742,14412,2,41176,1,0,4,3,2,0,0,1.801,1.0
911940,0,749,14418,2,47532,1,0,2,3,2,0,0,3.606,1.0
911941,0,749,14418,4,103157,1,0,4,1,2,0,0,4.665,1.0
911942,0,749,14418,4,111857,2,0,2,7,2,0,0,7.66,1.0
911943,0,749,14418,2,59015,1,0,2,1,2,0,0,4.042,1.0
911944,0,749,14418,2,45410,0,0,2,1,2,0,0,3.445,1.0
911945,0,749,14418,2,50959,0,0,1,4,2,0,0,4.492,1.0
911946,0,749,14418,2,33381,1,0,1,6,2,0,0,3.192,1.0
911947,0,749,14418,5,198096,1,0,2,5,3,0,0,13.566,1.0
911948,0,749,14418,4,132109,2,0,3,3,2,0,0,7.527,1.0
911949,0,751,14419,3,86509,1,0,2,5,2,0,0,5.924,1.0
911950,0,751,14419,5,166155,2,0,2,5,3,0,0,12.607,1.0
911951,0,751,14419,1,3332,0,0,1,6,3,0,0,0.319,1.0
911952,0,751,14419,5,155956,2,0,3,1,2,0,0,9.143,1.0
911953,0,751,14419,1,1367,4,0,6,3,2,0,0,0.045,1.0
911954,0,751,14419,2,31647,1,0,1,4,2,0,0,2.79,1.0
911955,0,751,14419,2,41696,3,0,3,7,3,0,0,2.445,1.0
911956,0,751,14419,2,58221,2,0,2,3,2,0,0,3.987,1.0
911957,0,751,14419,4,123668,2,0,3,1,2,0,0,7.25,1.0
911958,0,594,14495,1,18653,2,0,2,1,2,0,0,1.277,1.0
911959,0,594,14495,2,35371,0,0,2,2,2,0,0,2.422,1.0
911960,0,594,14495,1,16790,1,0,4,1,2,0,0,0.759,1.0
911961,0,594,14495,1,19278,1,0,2,2,3,0,0,1.32,1.0
911962,0,594,14495,4,106520,1,0,5,1,2,0,0,4.093,1.0
911963,0,594,14495,3,61517,0,0,2,1,2,0,0,4.667,1.0
911964,0,594,14495,1,2340,2,0,3,3,3,0,0,0.137,1.0
911965,0,594,14495,2,33450,2,0,2,5,2,0,0,2.291,1.0
911966,0,594,14495,2,36798,0,0,3,1,8,0,0,2.157,1.0
911967,0,594,14495,4,122139,2,0,5,1,2,0,0,4.694,1.0
911968,0,594,14495,1,20266,1,0,2,3,2,0,0,1.388,1.0
911969,0,594,14495,1,23794,2,0,2,1,8,0,0,1.63,1.0
911970,0,594,14495,2,42113,2,0,4,1,2,0,0,1.904,1.0
911971,0,594,14495,1,28367,1,0,2,3,2,0,0,1.887,1.0
911972,0,594,14495,1,27910,0,0,2,1,2,0,0,2.118,1.0
911973,0,594,14495,1,18341,0,0,2,2,8,0,0,1.22,1.0
911974,0,594,14495,2,49012,2,0,8,1,2,0,0,1.252,1.0
911975,0,594,14495,1,21516,2,0,9,1,2,0,0,0.476,1.0
911976,0,594,14495,3,80628,0,0,3,1,2,0,0,4.727,1.0
911977,0,594,14495,2,42436,1,0,2,3,2,0,0,3.22,1.0
911978,0,594,14495,2,43053,1,0,4,1,2,0,0,1.947,1.0
911979,0,594,14495,2,43318,1,0,1,4,2,0,0,3.819,1.0
911980,0,594,14495,2,44112,1,0,1,4,8,0,0,3.889,1.0
911981,0,594,14495,2,36058,1,0,1,6,2,0,0,3.179,1.0
911982,0,594,14495,2,33135,1,0,1,6,2,0,0,2.921,1.0
911983,0,594,14495,1,29209,1,0,1,4,3,0,0,2.575,1.0
911984,0,594,14495,2,34281,1,0,1,4,3,0,0,3.022,1.0
911985,0,594,14495,1,27278,0,0,1,4,3,0,0,2.405,1.0
911986,0,594,14495,1,12707,0,0,1,6,2,0,0,1.12,1.0
911987,0,594,14495,1,20926,0,0,1,4,2,0,0,2.001,1.0
911988,0,594,14495,2,42612,0,0,1,6,2,0,0,4.075,1.0
911989,0,594,14495,3,81937,1,0,1,4,2,0,0,7.223,1.0
911990,0,594,14495,2,44700,1,0,1,6,2,0,0,3.94,1.0
911991,0,594,14495,2,48832,1,0,1,4,2,0,0,4.305,1.0
911992,0,594,14495,1,24405,2,0,2,7,2,0,0,1.671,1.0
911993,0,594,14495,1,17253,0,0,3,7,3,0,0,1.011,1.0
911994,0,594,14495,2,55100,2,0,2,1,2,0,0,3.773,1.0
911995,0,594,14495,2,41906,1,0,6,3,2,0,0,1.438,1.0
911996,0,594,14495,2,53666,1,0,5,1,8,0,0,2.062,1.0
911997,0,594,14495,2,32447,1,0,1,4,2,0,0,2.86,1.0
911998,0,594,14495,2,32189,1,0,2,5,3,0,0,2.204,1.0
911999,0,594,14495,1,22227,2,0,3,3,2,0,0,1.266,1.0
912000,0,594,14495,1,23363,1,0,5,2,2,0,0,0.876,1.0
912001,0,594,14495,2,39086,2,0,6,2,2,0,0,1.341,1.0
912002,0,594,14495,3,93234,2,0,2,2,2,0,0,6.385,1.0
912003,0,594,14495,2,31281,1,0,1,6,3,0,0,2.757,1.0
912004,0,594,14495,3,63403,2,0,4,1,3,0,0,2.867,1.0
912005,0,594,14495,2,37531,5,0,6,5,2,0,0,1.203,1.0
912006,0,594,14495,2,36739,1,0,2,5,2,0,0,2.444,1.0
912007,0,594,14495,3,83116,2,0,3,1,2,0,0,4.873,1.0
912008,0,594,14495,2,40906,1,0,2,3,2,0,0,2.722,1.0
912009,0,594,14495,2,33851,3,0,7,1,2,0,0,0.972,1.0
912010,0,594,14495,2,42347,1,0,2,2,3,0,0,2.817,1.0
912011,0,594,14495,2,43494,1,0,5,3,2,0,0,1.697,1.0
912012,0,594,14495,2,48725,0,0,1,6,2,0,0,4.295,1.0
912013,0,594,14495,3,92656,2,0,4,3,2,0,0,4.19,1.0
912014,0,594,14495,2,37143,2,0,3,7,3,0,0,2.178,1.0
912015,0,594,14493,2,37173,0,0,5,3,8,0,0,1.451,1.0
912016,0,594,14493,1,13617,2,0,2,3,8,0,0,0.933,1.0
912017,0,594,14493,2,34683,1,0,3,1,8,0,0,1.976,1.0
912018,0,594,14493,2,36933,1,0,4,1,8,0,0,1.616,1.0
912019,0,594,14493,2,50837,2,0,2,5,8,0,0,3.482,1.0
912020,0,594,14493,1,19468,1,0,3,1,8,0,0,1.141,1.0
912021,0,594,14493,1,17037,1,0,2,1,8,0,0,1.293,1.0
912022,0,594,14493,2,57138,1,0,2,3,2,0,0,4.335,1.0
912023,0,594,14493,1,8227,1,0,2,5,2,0,0,0.563,1.0
912024,0,594,14493,4,134680,2,0,2,5,8,0,0,9.223,1.0
912025,0,594,14493,1,3925,1,0,4,1,8,0,0,0.177,1.0
912026,0,594,14493,2,39594,2,0,5,1,8,0,0,1.484,1.0
912027,0,594,14493,2,44583,1,0,1,6,8,0,0,3.93,1.0
912028,0,594,14493,2,58723,1,0,2,1,8,0,0,4.022,1.0
912029,0,594,14493,1,14942,2,0,5,1,8,0,0,0.574,1.0
912030,0,594,14493,1,22210,1,0,6,1,8,0,0,0.762,1.0
912031,0,594,14493,3,62724,4,0,6,7,8,0,0,2.045,1.0
912032,0,594,14493,2,34367,2,0,3,1,8,0,0,1.958,1.0
912033,0,594,14493,2,31931,2,0,4,1,8,0,0,1.397,1.0
912034,0,594,14493,3,70420,1,0,4,1,8,0,0,3.185,1.0
912035,0,594,14493,1,8530,2,0,2,1,8,0,0,0.584,1.0
912036,0,594,14493,1,29455,0,0,2,1,8,0,0,2.017,1.0
912037,0,594,14493,3,94736,3,0,4,1,8,0,0,4.212,1.0
912038,0,594,14493,2,30648,1,0,2,2,8,0,0,2.099,1.0
912039,0,594,14493,2,48188,2,0,3,3,8,0,0,2.745,1.0
912040,0,594,14493,1,23579,1,0,2,1,8,0,0,1.615,1.0
912041,0,594,14493,4,130500,3,0,4,1,8,0,0,5.709,1.0
912042,0,594,14493,2,32017,1,0,2,7,8,0,0,2.429,1.0
912043,0,594,14493,2,38577,1,0,2,1,8,0,0,2.642,1.0
912044,0,594,14493,1,18393,0,0,2,1,8,0,0,1.26,1.0
912045,0,594,14493,2,51696,0,0,2,1,8,0,0,3.922,1.0
912046,0,594,14493,2,40965,2,0,7,2,8,0,0,1.255,1.0
912047,0,594,14493,3,89791,1,0,2,3,8,0,0,6.149,1.0
912048,0,594,14493,2,32848,1,0,2,3,8,0,0,2.492,1.0
912049,0,594,14493,3,70681,1,0,3,7,8,0,0,4.144,1.0
912050,0,594,14493,1,75,2,0,4,1,8,0,0,0.003,1.0
912051,0,594,14493,4,118237,0,0,2,1,8,0,0,8.971,1.0
912052,0,594,14493,3,99010,0,0,2,1,8,0,0,7.512,1.0
912053,0,594,14493,1,15189,0,0,2,7,8,0,0,1.152,1.0
912054,0,594,14493,4,107329,2,0,5,1,8,0,0,3.9,1.0
912055,0,594,14493,1,29139,2,0,3,1,8,0,0,1.708,1.0
912056,0,594,14493,1,22788,0,0,2,1,8,0,0,1.729,1.0
912057,0,594,14493,3,85865,2,0,6,3,8,0,0,2.799,1.0
912058,0,594,14493,2,32619,1,0,2,1,8,0,0,2.234,1.0
912059,0,594,14493,3,62196,2,0,4,1,8,0,0,2.813,1.0
912060,0,594,14493,2,30087,0,0,2,1,8,0,0,2.06,1.0
912061,0,594,14493,5,230875,2,0,4,1,8,0,0,10.1,1.0
912062,0,594,14493,2,43200,1,0,4,1,8,0,0,1.954,1.0
912063,0,594,14493,2,33937,1,0,3,1,2,0,0,1.99,1.0
912064,0,594,14493,4,106289,1,0,2,7,8,0,0,7.279,1.0
912065,0,594,14493,1,22123,1,0,3,1,8,0,0,1.26,1.0
912066,0,594,14493,3,79974,1,0,3,1,8,0,0,4.689,1.0
912067,0,594,14493,4,100743,2,0,5,1,8,0,0,3.777,1.0
912068,0,594,14493,5,199620,0,0,2,7,8,0,0,15.146,1.0
912069,0,594,14493,4,101898,1,0,2,1,8,0,0,6.978,1.0
912070,0,594,14493,1,17684,0,0,1,4,8,0,0,1.559,1.0
912071,0,594,14493,2,56535,1,0,1,6,2,0,0,4.984,1.0
912072,0,594,14493,2,58195,0,0,1,6,8,0,0,5.565,1.0
912073,0,594,14493,2,44435,0,0,1,4,8,0,0,3.917,1.0
912074,0,594,14493,1,906,0,0,1,4,8,0,0,0.087,1.0
912075,0,594,14493,3,81807,1,0,1,4,8,0,0,7.211,1.0
912076,0,594,14493,2,40565,1,0,1,6,8,0,0,3.576,1.0
912077,0,594,14493,1,12968,1,0,1,4,8,0,0,1.143,1.0
912078,0,594,14493,1,28542,1,0,1,6,8,0,0,2.516,1.0
912079,0,594,14493,1,2416,1,0,1,4,8,0,0,0.213,1.0
912080,0,594,14493,1,9872,0,0,1,4,8,0,0,0.87,1.0
912081,0,594,14493,2,39309,1,0,1,4,8,0,0,3.465,1.0
912082,0,594,14493,2,44670,0,0,1,4,2,0,0,3.938,1.0
912083,0,594,14493,1,19122,1,0,1,6,8,0,0,1.686,1.0
912084,0,594,14493,5,153725,1,0,1,4,8,0,0,13.551,1.0
912085,0,594,14493,3,97161,1,0,1,4,8,0,0,8.565,1.0
912086,0,594,14493,1,21395,0,0,1,6,8,0,0,1.886,1.0
912087,0,594,14493,1,19920,0,0,1,4,8,0,0,1.905,1.0
912088,0,594,14493,2,46112,0,0,1,4,8,0,0,4.065,1.0
912089,0,594,14493,1,9970,1,0,1,4,8,0,0,0.879,1.0
912090,0,594,14493,1,8378,0,0,1,6,8,0,0,0.801,1.0
912091,0,594,14493,1,20423,1,0,1,4,8,0,0,1.8,1.0
912092,0,594,14493,3,81414,1,0,1,4,8,0,0,7.177,1.0
912093,0,594,14493,1,20128,0,0,1,4,2,0,0,1.774,1.0
912094,0,594,14493,2,40818,0,0,1,4,8,0,0,3.903,1.0
912095,0,594,14493,1,20840,0,0,1,4,8,0,0,1.993,1.0
912096,0,594,14493,2,41377,1,0,1,4,8,0,0,3.647,1.0
912097,0,594,14493,2,31666,1,0,1,4,8,0,0,2.791,1.0
912098,0,594,14493,1,27629,0,0,1,6,8,0,0,2.436,1.0
912099,0,594,14493,1,12055,0,0,1,6,8,0,0,1.153,1.0
912100,0,594,14493,5,189677,1,0,1,6,3,0,0,16.72,1.0
912101,0,594,14493,1,17961,1,0,1,4,2,0,0,1.583,1.0
912102,0,594,14493,3,75393,1,0,1,4,8,0,0,6.646,1.0
912103,0,594,14493,2,35256,0,0,1,6,8,0,0,3.108,1.0
912104,0,594,14493,2,36455,0,0,1,6,8,0,0,3.486,1.0
912105,0,594,14493,1,26023,1,0,1,6,8,0,0,2.294,1.0
912106,0,594,14493,1,20700,1,0,1,6,8,0,0,1.825,1.0
912107,0,594,14493,2,55705,0,0,1,6,8,0,0,5.327,1.0
912108,0,594,14493,2,57516,1,0,1,6,8,0,0,5.07,1.0
912109,0,594,14493,3,60988,0,0,1,6,8,0,0,5.376,1.0
912110,0,594,14493,1,25771,1,0,1,4,2,0,0,2.464,1.0
912111,0,594,14493,1,20770,0,0,1,4,8,0,0,1.831,1.0
912112,0,594,14493,1,13710,1,0,1,4,3,0,0,1.209,1.0
912113,0,594,14493,2,36635,0,0,1,6,8,0,0,3.229,1.0
912114,0,594,14493,3,85341,2,0,4,1,8,0,0,3.733,1.0
912115,0,594,14493,3,60007,1,0,1,4,8,0,0,5.29,1.0
912116,0,594,14493,3,60611,1,0,3,3,8,0,0,3.553,1.0
912117,0,594,14493,3,96699,1,0,1,4,8,0,0,8.524,1.0
912118,0,594,14493,2,53165,1,0,4,2,2,0,0,2.404,1.0
912119,0,594,14493,1,21013,2,0,2,7,8,0,0,1.439,1.0
912120,0,594,14493,1,16020,0,0,6,1,8,0,0,0.522,1.0
912121,0,594,14493,3,75000,1,0,1,4,8,0,0,6.611,1.0
912122,0,594,14493,5,163830,1,0,3,1,8,0,0,9.334,1.0
912123,0,594,14493,1,10557,0,0,2,1,8,0,0,0.723,1.0
912124,0,594,14493,1,6944,0,0,1,4,2,0,0,0.664,1.0
912125,0,594,14493,2,56233,1,0,4,1,8,0,0,2.543,1.0
912126,0,594,14493,2,47006,0,0,3,1,8,0,0,2.678,1.0
912127,0,594,14493,2,38054,1,0,6,2,8,0,0,1.331,1.0
912128,0,594,14493,2,33909,1,0,4,3,8,0,0,1.533,1.0
912129,0,594,14493,3,86912,3,0,4,1,8,0,0,3.802,1.0
912130,0,594,14493,4,120467,3,0,5,1,8,0,0,4.516,1.0
912131,0,594,14493,4,115729,3,0,5,1,8,0,0,4.206,1.0
912132,0,594,14493,3,67178,4,0,5,1,8,0,0,2.441,1.0
912133,0,594,14493,1,15435,0,0,1,6,8,0,0,1.476,1.0
912134,0,594,14493,2,43729,0,0,2,3,8,0,0,2.909,1.0
912135,0,594,14493,3,98779,0,0,1,4,8,0,0,8.708,1.0
912136,0,594,14493,2,49155,2,0,4,1,8,0,0,2.15,1.0
912137,0,594,14493,2,39937,2,0,5,1,8,0,0,1.535,1.0
912138,0,594,14493,3,83377,2,0,5,1,2,0,0,3.126,1.0
912139,0,594,14493,2,52413,1,0,1,4,8,0,0,4.62,1.0
912140,0,594,14493,2,43083,1,0,2,2,2,0,0,2.95,1.0
912141,0,594,14493,3,87173,1,0,5,2,8,0,0,3.214,1.0
912142,0,594,14493,4,116287,0,0,6,2,8,0,0,3.991,1.0
912143,0,594,14493,2,41024,2,0,4,2,8,0,0,1.824,1.0
912144,0,594,14493,1,20978,0,0,4,3,8,0,0,0.945,1.0
912145,0,594,14493,2,43906,2,0,4,1,8,0,0,1.921,1.0
912146,0,594,14493,1,14264,1,0,2,3,8,0,0,0.977,1.0
912147,0,594,14493,2,40042,1,0,6,2,8,0,0,1.401,1.0
912148,0,594,14493,1,1736,1,0,4,1,8,0,0,0.079,1.0
912149,0,594,14493,3,77095,1,0,4,3,8,0,0,3.474,1.0
912150,0,594,14493,1,24333,7,0,10,1,8,0,0,0.508,1.0
912151,0,594,14493,3,62875,2,0,5,2,8,0,0,2.357,1.0
912152,0,594,14493,2,41700,0,0,2,3,8,0,0,2.856,1.0
912153,0,594,14493,3,87566,0,0,2,7,8,0,0,5.997,1.0
912154,0,594,14493,2,42995,1,0,4,3,8,0,0,1.938,1.0
912155,0,594,14493,2,52448,1,0,1,4,8,0,0,4.623,1.0
912156,0,594,14493,1,19747,0,0,1,6,8,0,0,1.888,1.0
912157,0,594,14493,2,36978,1,0,2,3,8,0,0,2.806,1.0
912158,0,594,14493,1,16051,2,0,4,7,8,0,0,0.714,1.0
912159,0,594,14493,1,28928,1,0,1,6,8,0,0,2.55,1.0
912160,0,594,14493,3,74476,2,0,2,5,8,0,0,5.1,1.0
912161,0,594,14493,3,95082,2,0,3,1,2,0,0,5.417,1.0
912162,0,594,14493,1,22967,1,0,5,1,8,0,0,0.883,1.0
912163,0,594,14493,2,39922,1,0,3,3,8,0,0,2.341,1.0
912164,0,594,14493,5,219509,2,0,5,1,3,0,0,8.435,1.0
912165,0,594,14493,2,54950,6,0,9,1,8,0,0,1.132,1.0
912166,0,594,14493,2,39145,3,0,4,1,8,0,0,1.74,1.0
912167,0,594,14493,5,205303,2,0,8,3,8,0,0,5.722,1.0
912168,0,594,14493,1,11273,2,0,2,7,8,0,0,0.772,1.0
912169,0,594,14493,2,37382,2,0,2,5,8,0,0,2.56,1.0
912170,0,594,14493,4,117401,2,0,2,5,8,0,0,8.04,1.0
912171,0,594,14493,1,22366,1,0,2,7,8,0,0,1.532,1.0
912172,0,594,14493,2,36904,2,0,2,7,8,0,0,2.527,1.0
912173,0,594,14493,2,35342,1,0,3,3,8,0,0,2.014,1.0
912174,0,594,14493,2,35743,0,0,5,1,8,0,0,1.374,1.0
912175,0,594,14493,2,57214,2,0,3,1,8,0,0,3.354,1.0
912176,0,594,14493,2,39833,1,0,3,3,8,0,0,2.269,1.0
912177,0,594,14493,1,26742,0,0,3,3,8,0,0,1.522,1.0
912178,0,594,14493,1,18237,2,0,4,7,8,0,0,0.811,1.0
912179,0,594,14493,2,45141,1,0,5,5,2,0,0,1.735,1.0
912180,0,594,14493,3,76833,1,0,4,1,8,0,0,3.475,1.0
912181,0,594,14493,2,39369,1,0,6,2,8,0,0,1.351,1.0
912182,0,594,14493,4,102591,6,0,9,3,8,0,0,2.124,1.0
912183,0,594,14493,3,60686,0,0,2,1,8,0,0,4.604,1.0
912184,0,594,14493,3,96584,1,0,2,7,3,0,0,6.614,1.0
912185,0,594,14493,3,76310,2,0,2,7,8,0,0,5.226,1.0
912186,0,594,14493,1,21447,3,0,3,7,8,0,0,1.257,1.0
912187,0,594,14493,1,23040,1,0,6,3,8,0,0,0.806,1.0
912188,0,594,14493,2,39578,1,0,3,2,8,0,0,2.255,1.0
912189,0,594,14493,1,10068,1,0,2,7,8,0,0,0.689,1.0
912190,0,594,14493,2,34568,1,0,3,1,8,0,0,1.969,1.0
912191,0,594,14493,1,13391,1,0,2,1,8,0,0,0.917,1.0
912192,0,594,14493,1,19504,1,0,6,3,3,0,0,0.669,1.0
912193,0,594,14493,1,19087,1,0,1,6,8,0,0,1.825,1.0
912194,0,594,14493,1,21083,0,0,2,7,8,0,0,1.6,1.0
912195,0,594,14493,2,36425,1,0,2,7,8,0,0,2.764,1.0
912310,0,643,14481,1,18949,2,0,2,1,2,0,0,1.298,1.0
912311,0,643,14481,1,20353,2,0,5,1,8,0,0,0.782,1.0
912312,0,643,14481,4,108830,2,0,4,1,2,0,0,4.839,1.0
912313,0,643,14481,1,10035,0,0,1,6,2,0,0,0.96,1.0
912314,0,643,14481,2,51840,2,0,3,1,8,0,0,3.039,1.0
912315,0,643,14481,5,203883,1,0,5,3,8,0,0,7.956,1.0
912316,0,643,14481,2,45682,2,0,5,1,8,0,0,1.755,1.0
912317,0,643,14481,2,42936,0,0,2,1,8,0,0,2.94,1.0
912318,0,643,14481,5,301906,2,0,2,5,8,0,0,20.676,1.0
912319,0,643,14481,2,34769,0,0,2,1,2,0,0,2.638,1.0
912320,0,643,14481,4,124926,1,0,1,6,2,0,0,11.013,1.0
912321,0,643,14481,4,101783,1,0,2,1,8,0,0,6.97,1.0
912322,0,643,14481,3,64008,1,0,1,6,3,0,0,5.642,1.0
912323,0,643,14481,2,36709,0,0,1,6,8,0,0,3.236,1.0
912324,0,643,14481,1,20111,1,0,1,4,8,0,0,1.773,1.0
912325,0,643,14481,2,42788,0,0,1,4,8,0,0,3.772,1.0
912326,0,643,14481,1,20631,1,0,1,6,8,0,0,1.819,1.0
912327,0,643,14481,2,38472,1,0,1,4,8,0,0,3.391,1.0
912328,0,643,14481,2,47544,1,0,2,1,8,0,0,3.256,1.0
912329,0,643,14481,1,25232,2,0,2,5,8,0,0,1.728,1.0
912330,0,643,14481,2,39504,2,0,3,1,2,0,0,2.251,1.0
912331,0,643,14481,1,10752,2,0,2,7,8,0,0,0.736,1.0
912332,0,643,14481,1,8303,0,0,1,6,2,0,0,0.732,1.0
912333,0,643,14481,2,36619,3,0,5,1,8,0,0,1.35,1.0
912334,0,643,14481,2,35199,2,0,2,7,2,0,0,2.411,1.0
912335,0,643,14481,5,172492,3,0,4,1,8,0,0,7.546,1.0
912336,0,643,14481,2,40475,1,0,1,4,2,0,0,3.568,1.0
912337,0,643,14481,1,18584,2,0,5,1,8,0,0,0.714,1.0
912338,0,643,14481,2,49477,4,0,9,3,8,0,0,1.065,1.0
912339,0,643,14481,1,20961,1,0,3,1,8,0,0,1.194,1.0
912353,0,668,14483,4,101552,2,0,4,1,8,0,0,4.592,1.0
912354,0,668,14483,2,52270,1,0,3,1,8,0,0,2.978,1.0
912355,0,668,14483,4,117959,2,0,2,7,8,0,0,8.078,1.0
912356,0,668,14483,2,38787,0,0,3,3,8,0,0,2.208,1.0
912357,0,668,14483,4,133844,3,0,4,1,8,0,0,5.855,1.0
912358,0,668,14483,2,56157,1,0,2,1,2,0,0,4.261,1.0
912359,0,668,14483,2,34338,2,0,3,1,8,0,0,2.013,1.0
912360,0,668,14483,2,59479,1,0,2,1,3,0,0,4.513,1.0
912361,0,668,14483,2,39056,2,0,2,7,8,0,0,2.675,1.0
912362,0,668,14483,1,19573,0,0,1,4,8,0,0,1.872,1.0
912363,0,668,14483,5,206724,1,0,2,3,8,0,0,14.157,1.0
